formal_group,long_chain_count_ge_8,long_chain_count_ge_16,long_chain_count_ge_32,chain_gain_per_1pct_drop,status,error,matrix_name,source,input_path,n_rows,drop_method,drop_ratio_target,drop_ratio_actual,risk_threshold,max_drop_per_row,keep_row_max_predecessor,forbid_empty_rows,dropped_nnz,dropped_rows,strict_lower_nnz_before,strict_lower_nnz_after,single_pred_rows_before,single_pred_rows_after,multi_pred_rows_before,multi_pred_rows_after,multi_pred_to_single_pred_rows,strict_chain_count_before,strict_chain_count_after,strict_chain_row_coverage_before,strict_chain_row_coverage_after,strict_chain_row_coverage_gain,strict_chain_row_coverage_gain_ratio,strict_chain_coverage_gain_per_drop_ratio,strict_chain_coverage_gain_per_drop_percent,frontier_safe_chain_row_coverage_before,frontier_safe_chain_row_coverage_after,frontier_safe_chain_row_coverage_gain,frontier_safe_chain_row_coverage_gain_ratio,frontier_safe_boundary_cut_before,frontier_safe_boundary_cut_after,frontier_safe_boundary_cut_reduction,effective_chain_rows_ge_8_before,effective_chain_rows_ge_8_after,effective_chain_rows_ge_8,effective_chain_rows_ge_8_gain,effective_chain_rows_ge_8_gain_per_dropped_edge,effective_chain_rows_ge_16_before,effective_chain_rows_ge_16_after,effective_chain_rows_ge_16,effective_chain_rows_ge_16_gain,effective_chain_rows_ge_16_gain_per_dropped_edge,effective_chain_rows_ge_32_before,effective_chain_rows_ge_32_after,effective_chain_rows_ge_32,effective_chain_rows_ge_32_gain,effective_chain_rows_ge_32_gain_per_dropped_edge,effective_chain_count_ge_8_before,effective_chain_count_ge_8_after,effective_chain_count_ge_8_gain,effective_chain_count_ge_16_before,effective_chain_count_ge_16_after,effective_chain_count_ge_16_gain,effective_chain_count_ge_32_before,effective_chain_count_ge_32_after,effective_chain_count_ge_32_gain,effective_chain_coverage_ge_8_before,effective_chain_coverage_ge_8_after,effective_chain_coverage_ge_8,effective_chain_coverage_ge_8_gain,effective_chain_coverage_ge_8_gain_per_drop_ratio,effective_chain_coverage_ge_8_gain_per_drop_percent,effective_chain_coverage_ge_16_before,effective_chain_coverage_ge_16_after,effective_chain_coverage_ge_16,effective_chain_coverage_ge_16_gain,effective_chain_coverage_ge_16_gain_per_drop_ratio,effective_chain_coverage_ge_16_gain_per_drop_percent,effective_chain_coverage_ge_32_before,effective_chain_coverage_ge_32_after,effective_chain_coverage_ge_32,effective_chain_coverage_ge_32_gain,effective_chain_coverage_ge_32_gain_per_drop_ratio,effective_chain_coverage_ge_32_gain_per_drop_percent,avg_chain_length_before,avg_chain_length_after,avg_effective_chain_length_ge_8_before,avg_effective_chain_length_ge_8_after,avg_effective_chain_length_ge_16_before,avg_effective_chain_length_ge_16_after,avg_effective_chain_length_ge_32_before,avg_effective_chain_length_ge_32_after,effective_long_chain_score_before,effective_long_chain_score_after,effective_long_chain_score_gain,effective_long_chain_score_gain_per_drop_percent,max_chain_length_before,max_chain_length_after,strict_chain_len_ge_8_before,strict_chain_len_ge_8_after,strict_chain_len_ge_16_before,strict_chain_len_ge_16_after,strict_chain_len_ge_32_before,strict_chain_len_ge_32_after,chain_gain_per_dropped_edge
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.01,9.198728220631128e-07,0.01,1,1,1,5,5,5435534,5435529,169,174,16361,16356,5,88,92,257,266,9,0.0005417118093174431,588.8985915492958,5.888985915492958,15773,15776,3,0.00018057060310581438,7521,7518,3,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.891304347826087,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,1.8
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.01,0.0099999374486481,0.01,-1,1,1,54355,734,5435534,5381179,169,176,16361,16354,7,88,92,257,268,11,0.0006620922113879861,0.06620963528901823,0.0006620963528901823,15773,15660,-113,-0.006801492716985675,7521,7407,114,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9130434782608696,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.00020237328672615215
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,0.0,0.0001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,0.0199998748972962,0.0001,-1,1,1,108710,1140,5435534,5326824,169,170,16361,16360,1,88,88,257,258,1,6.0190201035271456e-05,0.0030095288767735553,3.0095288767735553e-05,15773,15762,-11,-0.0006620922113879861,7521,7435,86,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9318181818181817,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,9.198785760279643e-06
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,0.0,0.001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,0.0199998748972962,0.001,-1,1,1,108710,1063,5435534,5326824,169,170,16361,16360,1,88,88,257,258,1,6.0190201035271456e-05,0.0030095288767735553,3.0095288767735553e-05,15773,15735,-38,-0.0022872276393403152,7521,7408,113,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9318181818181817,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,9.198785760279643e-06
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,9.198728220631128e-07,0.01,1,1,1,5,5,5435534,5435529,169,174,16361,16356,5,88,92,257,266,9,0.0005417118093174431,588.8985915492958,5.888985915492958,15773,15776,3,0.00018057060310581438,7521,7518,3,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.891304347826087,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,1.8
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.02,0.0199998748972962,0.01,-1,1,1,108710,1047,5435534,5326824,169,176,16361,16354,7,88,92,257,268,11,0.0006620922113879861,0.033104817644509114,0.00033104817644509114,15773,15672,-101,-0.006079210304562418,7521,7350,171,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9130434782608696,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.00010118664336307607
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,0.0,0.0001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,0.049999871217804914,0.0001,-1,1,1,271776,1212,5435534,5163758,169,170,16361,16360,1,88,88,257,258,1,6.0190201035271456e-05,0.0012038071212839,1.2038071212838998e-05,15773,15759,-14,-0.0008426628144938004,7521,7416,105,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9318181818181817,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,3.6795007653361592e-06
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,0.0,0.001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,0.049999871217804914,0.001,-1,1,1,271776,1214,5435534,5163758,169,170,16361,16360,1,88,88,257,258,1,6.0190201035271456e-05,0.0012038071212839,1.2038071212838998e-05,15773,15726,-47,-0.0028289394486577584,7521,7388,133,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9318181818181817,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,3.6795007653361592e-06
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,9.198728220631128e-07,0.01,1,1,1,5,5,5435534,5435529,169,174,16361,16356,5,88,92,257,266,9,0.0005417118093174431,588.8985915492958,5.888985915492958,15773,15776,3,0.00018057060310581438,7521,7518,3,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.891304347826087,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,1.8
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.05,0.049999871217804914,0.01,-1,1,1,271776,1240,5435534,5163758,169,176,16361,16354,7,88,92,257,268,11,0.0006620922113879861,0.0132418783341229,0.000132418783341229,15773,15662,-111,-0.006681112314915132,7521,7329,192,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9130434782608696,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,4.047450841869775e-05
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,0.0,0.0001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,0.09999992641017423,0.0001,-1,1,1,543553,2790,5435534,4891981,169,175,16361,16355,6,88,93,257,268,11,0.0006620922113879861,0.006620926986208494,6.620926986208494e-05,15773,15510,-263,-0.015830022872276393,7521,7186,335,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.881720430107527,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,2.0237216977921195e-05
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,0.0,0.001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,0.09999992641017423,0.001,-1,1,1,543553,2421,5435534,4891981,169,176,16361,16354,7,88,93,257,269,12,0.0007222824124232575,0.007222829439500175,7.222829439500176e-05,15773,15388,-385,-0.02317322739857951,7521,7163,358,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.89247311827957,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,2.2076963975914032e-05
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,9.198728220631128e-07,0.01,1,1,1,5,5,5435534,5435529,169,174,16361,16356,5,88,92,257,266,9,0.0005417118093174431,588.8985915492958,5.888985915492958,15773,15776,3,0.00018057060310581438,7521,7518,3,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.891304347826087,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,1.8
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,scan-chain-aware,0.1,0.09999992641017423,0.01,-1,1,1,543553,2315,5435534,4891981,169,187,16361,16343,18,88,99,257,284,27,0.0016251354279523294,0.016251366238875395,0.00016251366238875393,15773,15278,-495,-0.029794149512459372,7521,7057,464,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.8686868686868685,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,4.9673168945806574e-05
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.0,0.0001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.0019398278071666923,0.0001,-1,1,1,10544,364,5435534,5424990,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15765,-8,-0.00048152160828217165,7521,7514,7,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.0,0.001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.003611788648548606,0.001,-1,1,1,19632,372,5435534,5415902,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15740,-33,-0.0019862766341639583,7521,7500,21,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.0,0.01,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.01,0.006082934997738953,0.01,-1,1,1,33064,382,5435534,5402470,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15707,-66,-0.0039725532683279165,7521,7459,62,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.02,0.0,0.0001,1,1,1,0,0,5435534,5435534,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15773,0,0.0,7521,7521,0,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
CFD,5,2,0,0.0,ok,,ex11,factor-l,/home/scan_SpTRSV/data/factors/spcg/ex11/spcg_spilu_l_ex11_fill10_drop0.0001_permccolamd_sp0.mtx,16614,long-chain-aware-drop,0.02,0.0019398278071666923,0.0001,-1,1,1,10544,364,5435534,5424990,169,169,16361,16361,0,88,88,257,257,0,0.0,0.0,0.0,15773,15765,-8,-0.00048152160828217165,7521,7514,7,73,73,73,0,0.0,32,32,32,0,0.0,0,0,0,0,0.0,5,5,0,2,2,0,0,0,0,0.004393884675574816,0.004393884675574816,0.004393884675574816,0.0,0.0,0.0,0.0019260864331286866,0.0019260864331286866,0.0019260864331286866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9204545454545454,2.9204545454545454,14.6,14.6,16.0,16.0,0.0,0.0,137,137,0,0.0,16,16,5,5,2,2,0,0,0.0
